date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:59:37	1337/1337	---M--	200	added ('OK')	text/html	etag:%22586ed5-539-4995a0a508c80%22	http://www.umlgraph.org/javadoc/index.html	D:/umlgraph/api/umlgraph/www.umlgraph.org/javadoc/index.html	(from )
20:59:38	367/367	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2026%20May%202011%2012:59:39%20GMT	http://www.umlgraph.org/robots.txt		(from )
20:59:39	4597/4597	---M--	200	added ('OK')	text/html	etag:%22586ed0-11f5-4995a0a508c80%22	http://www.umlgraph.org/javadoc/allclasses-frame.html	D:/umlgraph/api/umlgraph/www.umlgraph.org/javadoc/allclasses-frame.html	(from )
20:59:42	1420/1420	---M--	200	added ('OK')	text/css	etag:%22586eda-58c-4995a0a508c80%22	http://www.umlgraph.org/javadoc/stylesheet.css	D:/umlgraph/api/umlgraph/www.umlgraph.org/javadoc/stylesheet.css	(from http://www.umlgraph.org/javadoc/index.html)
20:59:42	21488/21488	---M--	200	added ('OK')	text/html	etag:%2258cb4a-53f0-4995a0ae92300%22	http://www.umlgraph.org/javadoc/org/umlgraph/doclet/package-summary.html	D:/umlgraph/api/umlgraph/www.umlgraph.org/javadoc/org/umlgraph/doclet/package-summary.html	(from )
20:59:44	18481/18481	---M--	200	added ('OK')	text/html	etag:%2258cb4d-4831-4995a0b262c00%22	http://www.umlgraph.org/javadoc/org/umlgraph/doclet/ClassGraph.Align.html	D:/umlgraph/api/umlgraph/www.umlgraph.org/javadoc/org/umlgraph/doclet/ClassGraph.Align.html	(from http://www.umlgraph.org/javadoc/index.html)
20:59:56	19931/19931	---M--	200	added ('OK')	text/html	etag:%2258cb4c-4ddb-4995a0b262c00%22	http://www.umlgraph.org/javadoc/org/umlgraph/doclet/ClassGraph.Font.html	D:/umlgraph/api/umlgraph/www.umlgraph.org/javadoc/org/umlgraph/doclet/ClassGraph.Font.html	(from http://www.umlgraph.org/javadoc/index.html)
21:00:01	14877/14877	---M--	200	added ('OK')	text/html	etag:%2258c4b6-3a1d-4995a0b262c00%22	http://www.umlgraph.org/javadoc/org/umlgraph/doclet/ClassGraph.FieldRelationInfo.html	D:/umlgraph/api/umlgraph/www.umlgraph.org/javadoc/org/umlgraph/doclet/ClassGraph.FieldRelationInfo.html	(from http://www.umlgraph.org/javadoc/index.html)
21:00:01	20106/20106	---M--	200	added ('OK')	text/html	etag:%2258c6b9-4e8a-4995a0b262c00%22	http://www.umlgraph.org/javadoc/org/umlgraph/doclet/ClassInfo.html	D:/umlgraph/api/umlgraph/www.umlgraph.org/javadoc/org/umlgraph/doclet/ClassInfo.html	(from http://www.umlgraph.org/javadoc/index.html)
21:00:11	12646/12646	---M--	200	added ('OK')	text/html	etag:%2258c6b6-3166-4995a0b262c00%22	http://www.umlgraph.org/javadoc/org/umlgraph/doclet/ClassMatcher.html	D:/umlgraph/api/umlgraph/www.umlgraph.org/javadoc/org/umlgraph/doclet/ClassMatcher.html	(from http://www.umlgraph.org/javadoc/index.html)
