date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:14:46	1410/1410	---M--	200	added ('OK')	text/html	etag:%225742bb-582-fba9b240%22	http://mojo.codehaus.org/pde-maven-plugin/cobertura/frame-packages.html	D:/shared/EclipsePDEPlugin/mojo.codehaus.org/pde-maven-plugin/cobertura/frame-packages.html	(from http://mojo.codehaus.org/pde-maven-plugin/plugin-info.html)
13:14:46	3123/3123	---M--	200	added ('OK')	text/html	etag:%225742bf-c33-fba9b240%22	http://mojo.codehaus.org/pde-maven-plugin/cobertura/frame-sourcefiles.html	D:/shared/EclipsePDEPlugin/mojo.codehaus.org/pde-maven-plugin/cobertura/frame-sourcefiles.html	(from http://mojo.codehaus.org/pde-maven-plugin/plugin-info.html)
13:14:47	5081/5081	---M--	200	added ('OK')	text/html	etag:%225742c5-13d9-fbb8f480%22	http://mojo.codehaus.org/pde-maven-plugin/cobertura/frame-summary.html	D:/shared/EclipsePDEPlugin/mojo.codehaus.org/pde-maven-plugin/cobertura/frame-summary.html	(from http://mojo.codehaus.org/pde-maven-plugin/plugin-info.html)
13:14:47	1503/1503	---M--	200	added ('OK')	text/html	etag:%2218f0661-5df-fb7beb80%22	http://mojo.codehaus.org/pde-maven-plugin/apidocs/overview-frame.html	D:/shared/EclipsePDEPlugin/mojo.codehaus.org/pde-maven-plugin/apidocs/overview-frame.html	(from http://mojo.codehaus.org/pde-maven-plugin/plugin-info.html)
13:14:47	3427/3427	---M--	200	added ('OK')	text/html	etag:%2218f0637-d63-fa0db580%22	http://mojo.codehaus.org/pde-maven-plugin/apidocs/allclasses-frame.html	D:/shared/EclipsePDEPlugin/mojo.codehaus.org/pde-maven-plugin/apidocs/allclasses-frame.html	(from http://mojo.codehaus.org/pde-maven-plugin/plugin-info.html)
13:14:47	6216/6216	---M--	200	added ('OK')	text/html	etag:%2218f0662-1848-fb7beb80%22	http://mojo.codehaus.org/pde-maven-plugin/apidocs/overview-summary.html	D:/shared/EclipsePDEPlugin/mojo.codehaus.org/pde-maven-plugin/apidocs/overview-summary.html	(from http://mojo.codehaus.org/pde-maven-plugin/plugin-info.html)
13:14:48	949/949	---M--	200	added ('OK')	text/html	etag:%22594326-3b5-ff4c7b80%22	http://mojo.codehaus.org/pde-maven-plugin/xref/overview-frame.html	D:/shared/EclipsePDEPlugin/mojo.codehaus.org/pde-maven-plugin/xref/overview-frame.html	(from http://mojo.codehaus.org/pde-maven-plugin/plugin-info.html)
13:14:48	2609/2609	---M--	200	added ('OK')	text/html	etag:%22594324-a31-fe76dc00%22	http://mojo.codehaus.org/pde-maven-plugin/xref/allclasses-frame.html	D:/shared/EclipsePDEPlugin/mojo.codehaus.org/pde-maven-plugin/xref/allclasses-frame.html	(from http://mojo.codehaus.org/pde-maven-plugin/plugin-info.html)
13:14:48	2048/2048	---M--	200	added ('OK')	text/html	etag:%22594327-800-ff5bbdc0%22	http://mojo.codehaus.org/pde-maven-plugin/xref/overview-summary.html	D:/shared/EclipsePDEPlugin/mojo.codehaus.org/pde-maven-plugin/xref/overview-summary.html	(from http://mojo.codehaus.org/pde-maven-plugin/plugin-info.html)
13:14:49	1054/1054	---M--	200	added ('OK')	text/html	etag:%225ac344-41e-ffa80900%22	http://mojo.codehaus.org/pde-maven-plugin/xref-test/overview-frame.html	D:/shared/EclipsePDEPlugin/mojo.codehaus.org/pde-maven-plugin/xref-test/overview-frame.html	(from http://mojo.codehaus.org/pde-maven-plugin/plugin-info.html)
13:14:49	987/987	---M--	200	added ('OK')	text/html	etag:%225ac342-3db-ff5bbdc0%22	http://mojo.codehaus.org/pde-maven-plugin/xref-test/allclasses-frame.html	D:/shared/EclipsePDEPlugin/mojo.codehaus.org/pde-maven-plugin/xref-test/allclasses-frame.html	(from http://mojo.codehaus.org/pde-maven-plugin/plugin-info.html)
13:14:49	2219/2219	---M--	200	added ('OK')	text/html	etag:%225ac345-8ab-ffa80900%22	http://mojo.codehaus.org/pde-maven-plugin/xref-test/overview-summary.html	D:/shared/EclipsePDEPlugin/mojo.codehaus.org/pde-maven-plugin/xref-test/overview-summary.html	(from http://mojo.codehaus.org/pde-maven-plugin/plugin-info.html)
